trade_date,fruit_category,crop_name_zh,crop_code,market_code,market_name,high_price_twd_per_kg,mid_price_twd_per_kg,low_price_twd_per_kg,avg_price_twd_per_kg,volume_kg,price_unit,volume_unit
2020-07-28,pear,梨-4029梨,O8,104,台北二,88.3,45.1,30.7,50.8,1147.0,TWD/kg,kg
2020-07-28,pear,梨-其他,O0,104,台北二,95.4,58.7,33.3,61.0,2925.0,TWD/kg,kg
2020-07-28,pear,梨-新興梨,O4,104,台北二,59.0,34.6,19.9,36.6,10588.0,TWD/kg,kg
2020-07-28,pear,梨-秋水梨,O2,104,台北二,27.8,13.4,10.0,15.6,122.0,TWD/kg,kg
2020-07-29,pear,梨-4029梨,O8,104,台北二,79.9,48.0,21.9,49.1,2218.0,TWD/kg,kg
2020-07-29,pear,梨-其他,O0,104,台北二,103.1,70.2,38.9,70.6,2303.0,TWD/kg,kg
2020-07-29,pear,梨-新興梨,O4,104,台北二,73.5,42.9,23.4,45.2,8740.0,TWD/kg,kg
2020-07-29,pear,梨-蜜梨,OV,104,台北二,35.0,32.9,27.2,32.2,132.0,TWD/kg,kg
2020-07-30,pear,梨-4029梨,O8,104,台北二,76.1,51.0,23.5,50.5,2022.0,TWD/kg,kg
2020-07-30,pear,梨-世紀梨,O3,104,台北二,43.0,41.1,40.0,41.3,33.0,TWD/kg,kg
2020-07-30,pear,梨-其他,O0,104,台北二,64.1,47.9,33.5,48.2,1126.0,TWD/kg,kg
2020-07-30,pear,梨-新興梨,O4,104,台北二,74.9,43.1,23.6,45.6,9796.0,TWD/kg,kg
2020-07-30,pear,梨-蜜梨,OV,104,台北二,34.1,29.6,22.6,29.1,711.0,TWD/kg,kg
2020-07-31,pear,梨-4029梨,O8,104,台北二,58.4,39.2,21.9,39.6,1149.0,TWD/kg,kg
2020-07-31,pear,梨-其他,O0,104,台北二,78.5,48.0,26.1,49.7,317.0,TWD/kg,kg
2020-07-31,pear,梨-新興梨,O4,104,台北二,76.9,38.1,22.3,42.7,9191.0,TWD/kg,kg
2020-08-01,pear,梨-4029梨,O8,104,台北二,84.6,51.7,27.8,53.5,996.0,TWD/kg,kg
2020-08-01,pear,梨-其他,O0,104,台北二,87.1,71.6,33.7,67.1,1500.0,TWD/kg,kg
2020-08-01,pear,梨-新興梨,O4,104,台北二,76.7,43.8,25.9,46.8,10657.0,TWD/kg,kg
2020-08-01,pear,梨-豐水梨,O5,104,台北二,45.0,45.0,45.0,45.0,89.0,TWD/kg,kg
2020-08-02,pear,梨-4029梨,O8,104,台北二,88.2,60.2,18.5,57.4,772.0,TWD/kg,kg
2020-08-02,pear,梨-其他,O0,104,台北二,80.5,59.8,34.6,58.9,3070.0,TWD/kg,kg
2020-08-02,pear,梨-新興梨,O4,104,台北二,75.4,48.3,23.9,48.8,11457.0,TWD/kg,kg
2020-08-02,pear,梨-西洋梨進口,O99,104,台北二,40.0,40.0,40.0,40.0,720.0,TWD/kg,kg
2020-08-02,pear,梨-豐水梨,O5,104,台北二,33.0,16.2,12.0,18.8,112.0,TWD/kg,kg
2020-08-04,pear,梨-4029梨,O8,104,台北二,69.3,56.3,26.8,53.0,1073.0,TWD/kg,kg
2020-08-04,pear,梨-世紀梨,O3,104,台北二,45.0,41.1,40.0,41.6,65.0,TWD/kg,kg
2020-08-04,pear,梨-其他,O0,104,台北二,84.5,56.3,34.6,57.6,2999.0,TWD/kg,kg
2020-08-04,pear,梨-新興梨,O4,104,台北二,74.3,47.7,26.8,48.8,13348.0,TWD/kg,kg
2020-08-05,pear,梨-4029梨,O8,104,台北二,73.9,48.7,22.4,48.5,2591.0,TWD/kg,kg
2020-08-05,pear,梨-其他,O0,104,台北二,80.5,61.5,38.8,60.8,2134.0,TWD/kg,kg
2020-08-05,pear,梨-新興梨,O4,104,台北二,72.8,49.2,28.0,49.7,12076.0,TWD/kg,kg
2020-08-05,pear,梨-蜜梨,OV,104,台北二,50.0,45.0,38.1,44.6,469.0,TWD/kg,kg
2020-08-06,pear,梨-4029梨,O8,104,台北二,68.6,50.1,26.9,49.2,1843.0,TWD/kg,kg
2020-08-06,pear,梨-其他,O0,104,台北二,68.6,49.0,32.5,49.6,2594.0,TWD/kg,kg
2020-08-06,pear,梨-新興梨,O4,104,台北二,66.2,45.5,27.0,45.9,9172.0,TWD/kg,kg
2020-08-07,pear,梨-4029梨,O8,104,台北二,74.3,50.9,35.7,52.6,1522.0,TWD/kg,kg
2020-08-07,pear,梨-其他,O0,104,台北二,93.1,46.6,33.3,53.2,1373.0,TWD/kg,kg
2020-08-07,pear,梨-新興梨,O4,104,台北二,71.1,44.4,23.1,45.4,10179.0,TWD/kg,kg
2020-08-07,pear,梨-秋水梨,O2,104,台北二,15.0,15.0,15.0,15.0,19.0,TWD/kg,kg
2020-08-07,pear,梨-蜜梨,OV,104,台北二,26.7,22.1,10.0,20.6,281.0,TWD/kg,kg
2020-08-07,pear,梨-豐水梨,O5,104,台北二,5.0,5.0,5.0,5.0,35.0,TWD/kg,kg
2020-08-08,pear,梨-4029梨,O8,104,台北二,74.7,61.8,35.7,59.2,1257.0,TWD/kg,kg
2020-08-08,pear,梨-世紀梨,O3,104,台北二,49.7,38.5,20.0,37.0,178.0,TWD/kg,kg
2020-08-08,pear,梨-其他,O0,104,台北二,79.2,54.0,26.1,53.4,2522.0,TWD/kg,kg
2020-08-08,pear,梨-新興梨,O4,104,台北二,75.2,47.5,25.2,48.6,11568.0,TWD/kg,kg
2020-08-08,pear,梨-秋水梨,O2,104,台北二,45.0,38.5,32.9,38.7,358.0,TWD/kg,kg
2020-08-08,pear,梨-蜜梨,OV,104,台北二,19.9,15.9,15.0,16.5,109.0,TWD/kg,kg
2020-08-09,pear,梨-4029梨,O8,104,台北二,81.6,55.5,27.6,55.1,651.0,TWD/kg,kg
2020-08-09,pear,梨-世紀梨,O3,104,台北二,55.0,45.3,35.1,45.2,205.0,TWD/kg,kg
2020-08-09,pear,梨-其他,O0,104,台北二,84.7,52.8,29.0,54.4,2239.0,TWD/kg,kg
2020-08-09,pear,梨-新興梨,O4,104,台北二,72.2,46.6,28.3,48.1,10334.0,TWD/kg,kg
2020-08-09,pear,梨-秋水梨,O2,104,台北二,32.0,28.4,20.0,27.4,177.0,TWD/kg,kg
2020-08-09,pear,梨-蜜梨,OV,104,台北二,53.1,43.6,27.2,42.2,497.0,TWD/kg,kg
2020-08-11,pear,梨-4029梨,O8,104,台北二,75.3,39.7,15.9,42.1,820.0,TWD/kg,kg
2020-08-11,pear,梨-世紀梨,O3,104,台北二,44.1,38.2,35.0,38.7,281.0,TWD/kg,kg
2020-08-11,pear,梨-其他,O0,104,台北二,83.3,47.4,22.2,49.6,3808.0,TWD/kg,kg
2020-08-11,pear,梨-新興梨,O4,104,台北二,71.3,45.9,27.5,47.3,10251.0,TWD/kg,kg
2020-08-11,pear,梨-橫山梨,O1,104,台北二,8.0,8.0,8.0,8.0,62.0,TWD/kg,kg
2020-08-11,pear,梨-秋水梨,O2,104,台北二,47.2,41.6,33.1,41.0,248.0,TWD/kg,kg
2020-08-11,pear,梨-蜜梨,OV,104,台北二,46.8,31.6,21.2,32.6,150.0,TWD/kg,kg
2020-08-12,pear,梨-4029梨,O8,104,台北二,65.7,37.4,20.3,39.7,640.0,TWD/kg,kg
2020-08-12,pear,梨-世紀梨,O3,104,台北二,52.8,38.6,18.5,37.4,325.0,TWD/kg,kg
2020-08-12,pear,梨-其他,O0,104,台北二,80.7,54.4,23.3,53.4,4332.0,TWD/kg,kg
2020-08-12,pear,梨-新興梨,O4,104,台北二,70.6,48.6,24.9,48.3,12561.0,TWD/kg,kg
2020-08-12,pear,梨-秋水梨,O2,104,台北二,39.9,35.4,26.6,34.5,291.0,TWD/kg,kg
2020-08-12,pear,梨-蜜梨,OV,104,台北二,44.7,38.3,24.0,36.8,136.0,TWD/kg,kg
2020-08-14,pear,梨-4029梨,O8,104,台北二,46.3,34.9,26.6,35.5,769.0,TWD/kg,kg
2020-08-14,pear,梨-世紀梨,O3,104,台北二,58.0,43.5,30.0,43.7,436.0,TWD/kg,kg
2020-08-14,pear,梨-其他,O0,104,台北二,86.5,58.6,27.9,58.1,3957.0,TWD/kg,kg
2020-08-14,pear,梨-新興梨,O4,104,台北二,71.7,48.7,27.4,49.0,13055.0,TWD/kg,kg
2020-08-14,pear,梨-秋水梨,O2,104,台北二,44.4,29.9,17.6,30.3,771.0,TWD/kg,kg
2020-08-14,pear,梨-蜜梨,OV,104,台北二,47.3,35.0,16.0,33.7,559.0,TWD/kg,kg
2020-08-14,pear,梨-豐水梨,O5,104,台北二,44.8,35.0,25.0,35.0,96.0,TWD/kg,kg
2020-08-15,pear,梨-4029梨,O8,104,台北二,45.0,42.3,40.0,42.4,19.0,TWD/kg,kg
2020-08-15,pear,梨-世紀梨,O3,104,台北二,72.3,56.4,40.8,56.4,161.0,TWD/kg,kg
2020-08-15,pear,梨-其他,O0,104,台北二,94.8,63.0,35.7,63.9,3415.0,TWD/kg,kg
2020-08-15,pear,梨-新興梨,O4,104,台北二,81.2,50.8,34.4,53.6,10791.0,TWD/kg,kg
2020-08-15,pear,梨-秋水梨,O2,104,台北二,58.0,49.2,29.9,47.1,518.0,TWD/kg,kg
2020-08-15,pear,梨-蜜梨,OV,104,台北二,40.0,40.0,40.0,40.0,19.0,TWD/kg,kg
2020-08-16,pear,梨-4029梨,O8,104,台北二,44.7,33.5,32.0,35.5,262.0,TWD/kg,kg
2020-08-16,pear,梨-世紀梨,O3,104,台北二,85.0,68.7,40.0,66.2,95.0,TWD/kg,kg
2020-08-16,pear,梨-其他,O0,104,台北二,105.8,64.3,33.8,66.5,3196.0,TWD/kg,kg
2020-08-16,pear,梨-新興梨,O4,104,台北二,79.2,52.3,26.3,52.5,9880.0,TWD/kg,kg
2020-08-16,pear,梨-秋水梨,O2,104,台北二,55.2,49.0,22.2,44.9,1183.0,TWD/kg,kg
2020-08-16,pear,梨-蜜梨,OV,104,台北二,15.0,15.0,15.0,15.0,17.0,TWD/kg,kg
2020-08-18,pear,梨-4029梨,O8,104,台北二,35.0,34.5,25.0,32.7,260.0,TWD/kg,kg
2020-08-18,pear,梨-世紀梨,O3,104,台北二,62.0,51.6,25.0,48.3,117.0,TWD/kg,kg
2020-08-18,pear,梨-其他,O0,104,台北二,100.4,63.6,30.7,64.4,6482.0,TWD/kg,kg
2020-08-18,pear,梨-新興梨,O4,104,台北二,81.6,52.2,28.6,53.4,17106.0,TWD/kg,kg
2020-08-18,pear,梨-秋水梨,O2,104,台北二,60.2,49.0,28.0,47.0,482.0,TWD/kg,kg
2020-08-18,pear,梨-蜜梨,OV,104,台北二,40.0,40.0,40.0,40.0,18.0,TWD/kg,kg
2020-08-19,pear,梨-4029梨,O8,104,台北二,35.0,35.0,35.0,35.0,100.0,TWD/kg,kg
2020-08-19,pear,梨-世紀梨,O3,104,台北二,69.0,56.9,36.6,55.2,145.0,TWD/kg,kg
2020-08-19,pear,梨-其他,O0,104,台北二,101.1,68.8,39.3,69.4,2910.0,TWD/kg,kg
2020-08-19,pear,梨-其他進口,O9,104,台北二,240.0,221.8,213.3,223.8,1170.0,TWD/kg,kg
2020-08-19,pear,梨-新興梨,O4,104,台北二,80.6,51.8,28.6,52.9,9958.0,TWD/kg,kg
2020-08-19,pear,梨-秋水梨,O2,104,台北二,70.1,53.5,29.2,51.9,791.0,TWD/kg,kg
2020-08-19,pear,梨-蜜梨,OV,104,台北二,55.0,55.0,55.0,55.0,20.0,TWD/kg,kg
2020-08-20,pear,梨-其他,O0,104,台北二,87.2,59.6,32.4,59.7,3217.0,TWD/kg,kg
2020-08-20,pear,梨-其他進口,O9,104,台北二,213.3,213.3,213.3,213.3,100.0,TWD/kg,kg
2020-08-20,pear,梨-新興梨,O4,104,台北二,80.7,53.0,32.3,54.4,6851.0,TWD/kg,kg
2020-08-20,pear,梨-秋水梨,O2,104,台北二,66.1,50.4,18.3,47.2,692.0,TWD/kg,kg
2020-08-20,pear,梨-蜜梨,OV,104,台北二,61.5,44.4,31.8,45.3,284.0,TWD/kg,kg
2020-08-21,pear,梨-世紀梨,O3,104,台北二,67.4,32.9,20.0,37.2,303.0,TWD/kg,kg
2020-08-21,pear,梨-其他,O0,104,台北二,90.9,59.4,34.8,60.8,3232.0,TWD/kg,kg
2020-08-21,pear,梨-新興梨,O4,104,台北二,78.3,56.2,38.3,57.0,6749.0,TWD/kg,kg
2020-08-21,pear,梨-秋水梨,O2,104,台北二,60.3,51.2,28.6,48.5,736.0,TWD/kg,kg
2020-08-21,pear,梨-蜜梨,OV,104,台北二,40.0,40.0,40.0,40.0,176.0,TWD/kg,kg
2020-08-22,pear,梨-世紀梨,O3,104,台北二,27.0,27.0,27.0,27.0,18.0,TWD/kg,kg
2020-08-22,pear,梨-其他,O0,104,台北二,98.4,63.2,35.6,64.7,4103.0,TWD/kg,kg
2020-08-22,pear,梨-其他進口,O9,104,台北二,213.3,213.3,213.3,213.3,240.0,TWD/kg,kg
2020-08-22,pear,梨-新興梨,O4,104,台北二,80.2,50.4,31.4,52.5,9585.0,TWD/kg,kg
2020-08-22,pear,梨-秋水梨,O2,104,台北二,56.8,44.0,26.7,43.1,1257.0,TWD/kg,kg
2020-08-23,pear,梨-其他,O0,104,台北二,90.3,51.3,23.1,53.4,2060.0,TWD/kg,kg
2020-08-23,pear,梨-新興梨,O4,104,台北二,80.4,55.8,33.0,56.2,6535.0,TWD/kg,kg
2020-08-25,pear,梨-世紀梨,O3,104,台北二,70.4,41.2,20.0,42.8,603.0,TWD/kg,kg
2020-08-25,pear,梨-其他,O0,104,台北二,78.9,54.6,29.0,54.3,4224.0,TWD/kg,kg
2020-08-25,pear,梨-其他進口,O9,104,台北二,131.3,76.7,65.2,85.4,3280.0,TWD/kg,kg
2020-08-25,pear,梨-新興梨,O4,104,台北二,82.0,54.7,34.5,56.1,10019.0,TWD/kg,kg
2020-08-25,pear,梨-秋水梨,O2,104,台北二,57.9,46.2,18.0,42.9,435.0,TWD/kg,kg
2020-08-25,pear,梨-西洋梨進口,O99,104,台北二,26.7,26.7,26.7,26.7,340.0,TWD/kg,kg
2020-08-26,pear,梨-4029梨,O8,104,台北二,52.0,52.0,52.0,52.0,10.0,TWD/kg,kg
2020-08-26,pear,梨-世紀梨,O3,104,台北二,65.6,45.1,42.0,48.6,434.0,TWD/kg,kg
2020-08-26,pear,梨-其他,O0,104,台北二,89.0,61.8,38.3,62.6,4052.0,TWD/kg,kg
2020-08-26,pear,梨-新興梨,O4,104,台北二,83.0,53.3,35.2,55.6,6994.0,TWD/kg,kg
2020-08-26,pear,梨-秋水梨,O2,104,台北二,55.0,49.5,36.0,47.9,261.0,TWD/kg,kg
2020-08-26,pear,梨-豐水梨,O5,104,台北二,15.0,15.0,15.0,15.0,33.0,TWD/kg,kg
2020-08-27,pear,梨-世紀梨,O3,104,台北二,61.1,41.4,17.0,40.4,795.0,TWD/kg,kg
2020-08-27,pear,梨-其他,O0,104,台北二,87.8,60.9,40.0,62.1,2051.0,TWD/kg,kg
2020-08-27,pear,梨-其他進口,O9,104,台北二,190.0,190.0,190.0,190.0,200.0,TWD/kg,kg
2020-08-27,pear,梨-新興梨,O4,104,台北二,77.1,51.5,35.2,53.3,10368.0,TWD/kg,kg
2020-08-27,pear,梨-秋水梨,O2,104,台北二,72.0,62.9,45.5,61.3,481.0,TWD/kg,kg
2020-08-28,pear,梨-4029梨,O8,104,台北二,30.0,27.8,17.0,26.1,172.0,TWD/kg,kg
2020-08-28,pear,梨-世紀梨,O3,104,台北二,64.8,44.4,22.7,44.2,869.0,TWD/kg,kg
2020-08-28,pear,梨-其他,O0,104,台北二,98.9,70.8,44.1,71.1,2362.0,TWD/kg,kg
2020-08-28,pear,梨-其他進口,O9,104,台北二,200.0,200.0,200.0,200.0,110.0,TWD/kg,kg
2020-08-28,pear,梨-新興梨,O4,104,台北二,80.9,54.4,35.5,55.9,7412.0,TWD/kg,kg
2020-08-28,pear,梨-橫山梨,O1,104,台北二,35.7,33.3,30.0,33.1,466.0,TWD/kg,kg
2020-08-28,pear,梨-秋水梨,O2,104,台北二,70.0,57.0,41.6,56.5,583.0,TWD/kg,kg
2020-08-28,pear,梨-蜜梨,OV,104,台北二,20.0,20.0,20.0,20.0,36.0,TWD/kg,kg
2020-08-29,pear,梨-世紀梨,O3,104,台北二,69.8,56.7,18.9,51.8,1381.0,TWD/kg,kg
2020-08-29,pear,梨-其他,O0,104,台北二,96.4,63.2,21.6,61.6,4390.0,TWD/kg,kg
2020-08-29,pear,梨-新興梨,O4,104,台北二,89.1,60.5,33.2,60.8,7862.0,TWD/kg,kg
2020-08-29,pear,梨-橫山梨,O1,104,台北二,20.0,17.7,17.0,18.0,90.0,TWD/kg,kg
2020-08-29,pear,梨-秋水梨,O2,104,台北二,60.0,42.4,28.2,43.1,382.0,TWD/kg,kg
2020-08-30,pear,梨-世紀梨,O3,104,台北二,75.9,54.6,22.8,52.5,1119.0,TWD/kg,kg
2020-08-30,pear,梨-其他,O0,104,台北二,104.1,68.0,16.5,64.9,2773.0,TWD/kg,kg
2020-08-30,pear,梨-其他進口,O9,104,台北二,68.5,60.0,57.9,61.3,980.0,TWD/kg,kg
2020-08-30,pear,梨-新興梨,O4,104,台北二,89.6,59.4,36.9,60.9,8999.0,TWD/kg,kg
2020-08-30,pear,梨-橫山梨,O1,104,台北二,28.0,23.9,20.0,23.9,376.0,TWD/kg,kg
2020-08-30,pear,梨-秋水梨,O2,104,台北二,65.8,45.3,22.7,44.9,1022.0,TWD/kg,kg
2020-08-30,pear,梨-蜜梨,OV,104,台北二,30.0,30.0,30.0,30.0,7.0,TWD/kg,kg
2020-09-01,pear,梨-世紀梨,O3,104,台北二,69.5,35.4,13.7,37.9,2195.0,TWD/kg,kg
2020-09-01,pear,梨-其他,O0,104,台北二,110.2,72.8,44.0,74.6,2990.0,TWD/kg,kg
2020-09-01,pear,梨-其他進口,O9,104,台北二,78.4,67.6,59.0,68.0,3300.0,TWD/kg,kg
2020-09-01,pear,梨-新興梨,O4,104,台北二,89.7,59.2,36.3,60.7,15129.0,TWD/kg,kg
2020-09-01,pear,梨-橫山梨,O1,104,台北二,25.0,21.1,16.6,21.0,663.0,TWD/kg,kg
2020-09-01,pear,梨-秋水梨,O2,104,台北二,77.0,53.2,21.6,51.6,852.0,TWD/kg,kg
2020-09-01,pear,梨-蜜梨,OV,104,台北二,70.0,63.4,56.3,63.3,182.0,TWD/kg,kg
2020-09-02,pear,梨-世紀梨,O3,104,台北二,65.9,36.3,15.7,38.1,2884.0,TWD/kg,kg
2020-09-02,pear,梨-其他,O0,104,台北二,107.3,77.1,37.1,75.1,1235.0,TWD/kg,kg
2020-09-02,pear,梨-其他進口,O9,104,台北二,91.8,79.1,75.6,80.9,2480.0,TWD/kg,kg
2020-09-02,pear,梨-新興梨,O4,104,台北二,90.4,59.6,36.9,61.2,10699.0,TWD/kg,kg
2020-09-02,pear,梨-秋水梨,O2,104,台北二,12.0,12.0,12.0,12.0,312.0,TWD/kg,kg
2020-09-05,pear,梨-世紀梨,O3,104,台北二,68.2,42.8,18.8,43.0,5139.0,TWD/kg,kg
2020-09-05,pear,梨-其他,O0,104,台北二,100.0,57.6,20.9,58.8,729.0,TWD/kg,kg
2020-09-05,pear,梨-其他進口,O9,104,台北二,104.2,72.9,63.5,77.3,2520.0,TWD/kg,kg
2020-09-05,pear,梨-新興梨,O4,104,台北二,93.0,57.4,36.0,60.2,10883.0,TWD/kg,kg
2020-09-05,pear,梨-橫山梨,O1,104,台北二,25.0,21.1,20.0,21.7,90.0,TWD/kg,kg
2020-09-05,pear,梨-秋水梨,O2,104,台北二,20.0,14.2,10.0,14.5,300.0,TWD/kg,kg
2020-09-06,pear,梨-世紀梨,O3,104,台北二,62.0,44.8,29.2,45.1,3309.0,TWD/kg,kg
2020-09-06,pear,梨-其他,O0,104,台北二,133.6,110.1,68.9,106.5,1063.0,TWD/kg,kg
2020-09-06,pear,梨-其他進口,O9,104,台北二,126.1,74.6,57.1,81.4,1183.0,TWD/kg,kg
2020-09-06,pear,梨-新興梨,O4,104,台北二,89.9,58.3,37.0,60.3,10368.0,TWD/kg,kg
2020-09-06,pear,梨-橫山梨,O1,104,台北二,25.0,19.8,16.4,20.2,288.0,TWD/kg,kg
2020-09-06,pear,梨-蜜梨,OV,104,台北二,54.8,47.8,41.5,48.0,403.0,TWD/kg,kg
2020-09-08,pear,梨-世紀梨,O3,104,台北二,55.7,41.3,16.6,39.2,4634.0,TWD/kg,kg
2020-09-08,pear,梨-其他,O0,104,台北二,141.4,81.1,44.3,85.8,1645.0,TWD/kg,kg
2020-09-08,pear,梨-其他進口,O9,104,台北二,200.0,195.2,195.0,196.1,90.0,TWD/kg,kg
2020-09-08,pear,梨-新興梨,O4,104,台北二,87.1,57.4,38.4,59.6,14177.0,TWD/kg,kg
2020-09-08,pear,梨-橫山梨,O1,104,台北二,16.0,14.6,12.0,14.3,90.0,TWD/kg,kg
2020-09-09,pear,梨-世紀梨,O3,104,台北二,49.8,37.2,16.6,35.6,3009.0,TWD/kg,kg
2020-09-09,pear,梨-其他,O0,104,台北二,125.1,88.6,48.7,87.9,1094.0,TWD/kg,kg
2020-09-09,pear,梨-其他進口,O9,104,台北二,73.1,67.8,62.2,67.7,5010.0,TWD/kg,kg
2020-09-09,pear,梨-新興梨,O4,104,台北二,82.7,57.6,35.3,58.2,11796.0,TWD/kg,kg
2020-09-09,pear,梨-橫山梨,O1,104,台北二,30.0,22.4,16.8,22.8,755.0,TWD/kg,kg
2020-09-09,pear,梨-豐水梨,O5,104,台北二,20.0,20.0,20.0,20.0,17.0,TWD/kg,kg
2020-09-10,pear,梨-世紀梨,O3,104,台北二,58.6,45.2,15.9,42.0,2897.0,TWD/kg,kg
2020-09-10,pear,梨-其他,O0,104,台北二,105.5,78.9,49.0,78.2,1356.0,TWD/kg,kg
2020-09-10,pear,梨-其他進口,O9,104,台北二,71.1,70.8,62.2,69.2,1035.0,TWD/kg,kg
2020-09-10,pear,梨-新興梨,O4,104,台北二,84.0,66.8,39.5,64.8,16592.0,TWD/kg,kg
2020-09-10,pear,梨-橫山梨,O1,104,台北二,28.6,18.3,12.7,19.2,944.0,TWD/kg,kg
2020-09-10,pear,梨-蜜梨,OV,104,台北二,30.0,21.8,20.0,23.1,49.0,TWD/kg,kg
2020-09-10,pear,梨-豐水梨,O5,104,台北二,15.0,12.9,10.1,12.8,89.0,TWD/kg,kg
2020-09-11,pear,梨-世紀梨,O3,104,台北二,53.9,35.8,14.6,35.2,2241.0,TWD/kg,kg
2020-09-11,pear,梨-其他,O0,104,台北二,117.1,66.0,40.7,71.2,849.0,TWD/kg,kg
2020-09-11,pear,梨-其他進口,O9,104,台北二,226.1,120.7,62.2,130.1,3130.0,TWD/kg,kg
2020-09-11,pear,梨-新興梨,O4,104,台北二,83.2,65.1,45.3,64.8,9671.0,TWD/kg,kg
2020-09-11,pear,梨-橫山梨,O1,104,台北二,25.6,20.8,12.5,20.1,813.0,TWD/kg,kg
2020-09-11,pear,梨-豐水梨,O5,104,台北二,18.0,18.0,18.0,18.0,34.0,TWD/kg,kg
2020-09-12,pear,梨-世紀梨,O3,104,台北二,63.6,42.1,17.8,41.6,1633.0,TWD/kg,kg
2020-09-12,pear,梨-其他,O0,104,台北二,109.6,93.0,33.2,84.4,1210.0,TWD/kg,kg
2020-09-12,pear,梨-其他進口,O9,104,台北二,132.7,71.8,64.5,82.5,5890.0,TWD/kg,kg
2020-09-12,pear,梨-新興梨,O4,104,台北二,83.9,57.1,37.6,58.6,12706.0,TWD/kg,kg
2020-09-12,pear,梨-橫山梨,O1,104,台北二,22.0,16.6,15.0,17.3,90.0,TWD/kg,kg
2020-09-12,pear,梨-豐水梨,O5,104,台北二,15.0,15.0,15.0,15.0,51.0,TWD/kg,kg
2020-09-12,pear,梨-鳥梨,O7,104,台北二,35.0,35.0,35.0,35.0,288.0,TWD/kg,kg
2020-09-13,pear,梨-世紀梨,O3,104,台北二,64.4,46.6,22.9,45.4,1808.0,TWD/kg,kg
2020-09-13,pear,梨-其他,O0,104,台北二,123.0,115.7,88.6,111.7,543.0,TWD/kg,kg
2020-09-13,pear,梨-其他進口,O9,104,台北二,202.3,97.0,57.8,110.2,2935.0,TWD/kg,kg
2020-09-13,pear,梨-新興梨,O4,104,台北二,83.6,58.8,37.4,59.5,13650.0,TWD/kg,kg
2020-09-13,pear,梨-橫山梨,O1,104,台北二,21.4,18.2,15.0,18.2,288.0,TWD/kg,kg
2020-09-13,pear,梨-秋水梨,O2,104,台北二,58.2,50.5,40.7,50.1,439.0,TWD/kg,kg
2020-09-13,pear,梨-豐水梨,O5,104,台北二,20.0,20.0,20.0,20.0,170.0,TWD/kg,kg
2020-09-15,pear,梨-世紀梨,O3,104,台北二,74.9,57.7,15.7,52.8,1535.0,TWD/kg,kg
2020-09-15,pear,梨-其他,O0,104,台北二,111.1,89.3,48.5,85.5,1189.0,TWD/kg,kg
2020-09-15,pear,梨-其他進口,O9,104,台北二,124.7,69.7,66.7,80.1,8195.0,TWD/kg,kg
2020-09-15,pear,梨-新興梨,O4,104,台北二,84.1,54.7,35.8,56.8,14179.0,TWD/kg,kg
2020-09-15,pear,梨-橫山梨,O1,104,台北二,25.0,22.3,15.0,21.4,372.0,TWD/kg,kg
2020-09-15,pear,梨-秋水梨,O2,104,台北二,55.0,50.8,38.0,49.1,607.0,TWD/kg,kg
2020-09-15,pear,梨-蜜梨,OV,104,台北二,74.5,58.2,50.0,59.8,189.0,TWD/kg,kg
2020-09-15,pear,梨-豐水梨,O5,104,台北二,30.0,30.0,30.0,30.0,218.0,TWD/kg,kg
2020-09-16,pear,梨-世紀梨,O3,104,台北二,61.2,36.2,9.4,35.9,2151.0,TWD/kg,kg
2020-09-16,pear,梨-其他,O0,104,台北二,96.1,72.4,52.9,73.3,1235.0,TWD/kg,kg
2020-09-16,pear,梨-其他進口,O9,104,台北二,95.8,69.9,57.1,72.5,13375.0,TWD/kg,kg
2020-09-16,pear,梨-新興梨,O4,104,台北二,88.1,64.4,39.4,64.1,11987.0,TWD/kg,kg
2020-09-16,pear,梨-橫山梨,O1,104,台北二,36.0,23.3,18.0,24.8,412.0,TWD/kg,kg
2020-09-16,pear,梨-秋水梨,O2,104,台北二,51.6,47.5,27.0,44.2,689.0,TWD/kg,kg
2020-09-16,pear,梨-蜜梨,OV,104,台北二,82.0,58.2,43.6,60.0,374.0,TWD/kg,kg
2020-09-16,pear,梨-豐水梨,O5,104,台北二,25.0,25.0,25.0,25.0,102.0,TWD/kg,kg
2020-09-17,pear,梨-世紀梨,O3,104,台北二,67.2,54.2,18.7,49.7,1901.0,TWD/kg,kg
2020-09-17,pear,梨-其他,O0,104,台北二,133.8,103.2,73.8,103.4,499.0,TWD/kg,kg
2020-09-17,pear,梨-其他進口,O9,104,台北二,222.2,142.9,62.8,142.7,6670.0,TWD/kg,kg
2020-09-17,pear,梨-新興梨,O4,104,台北二,89.9,58.9,32.4,59.8,8795.0,TWD/kg,kg
2020-09-17,pear,梨-橫山梨,O1,104,台北二,31.1,24.4,17.0,24.3,179.0,TWD/kg,kg
2020-09-17,pear,梨-秋水梨,O2,104,台北二,62.0,48.9,22.1,46.1,606.0,TWD/kg,kg
2020-09-17,pear,梨-蜜梨,OV,104,台北二,80.0,71.3,23.3,63.4,321.0,TWD/kg,kg
2020-09-18,pear,梨-世紀梨,O3,104,台北二,68.0,33.9,8.0,35.5,881.0,TWD/kg,kg
2020-09-18,pear,梨-其他,O0,104,台北二,115.0,107.3,52.6,97.9,576.0,TWD/kg,kg
2020-09-18,pear,梨-其他進口,O9,104,台北二,108.2,72.2,58.3,76.6,4065.0,TWD/kg,kg
